year_film,year_ceremony,ceremony,category,name,film,winner
1937,1938,10,MUSIC (Scoring),"Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)",Maytime,False
1937,1938,10,MUSIC (Scoring),"Universal Studio Music Department, Charles Previn, head of department  (no composer credit)",One Hundred Men and a Girl,True
1937,1938,10,MUSIC (Scoring),"Republic Studio Music Department, Alberto Colombo, head of department  (Score by Alberto Colombo)",Portia on Trial,False
1937,1938,10,MUSIC (Scoring),"Selznick International Pictures Music Department, Alfred Newman, musical director  (Score by Alfred Newman)",The Prisoner of Zenda,False
1937,1938,10,MUSIC (Scoring),"RKO Radio Studio Music Department, Roy Webb, musical director  (Score by Roy Webb)",Quality Street,False
1937,1938,10,MUSIC (Scoring),"Walt Disney Studio Music Department, Leigh Harline, head of department  (Score by Frank Churchill, Leigh Harline and Paul J. Smith)",Snow White and the Seven Dwarfs,False
1937,1938,10,MUSIC (Scoring),"Grand National Studio Music Department, C. Bakaleinikoff, musical director  (Score by Victor Schertzinger)",Something to Sing About,False
1937,1938,10,MUSIC (Scoring),"Paramount Studio Music Department, Boris Morros, head of department  (Score by W. Franke Harling and Milan Roder)",Souls at Sea,False
1937,1938,10,MUSIC (Scoring),"Hal Roach Studio Music Department, Marvin Hatley, head of department  (Score by Marvin Hatley)",Way Out West,False
1937,1938,10,MUSIC (Song),Music by Harry Warren; Lyrics by Al Dubin,Mr. Dodd Takes the Air,False
1937,1938,10,MUSIC (Song),Music and Lyrics by Harry Owens,Waikiki Wedding,True
1937,1938,10,MUSIC (Song),Music by Sammy Fain; Lyrics by Lew Brown,Walter Wanger's Vogues of 1938,False
1937,1938,10,MUSIC (Song),Music by George Gershwin; Lyrics by Ira Gershwin,Shall We Dance,False
1937,1938,10,MUSIC (Song),Music by Frederick Hollander; Lyrics by Leo Robin,Artists and Models,False
1937,1938,10,OUTSTANDING PRODUCTION,Columbia,The Awful Truth,False
1937,1938,10,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Captains Courageous,False
1937,1938,10,OUTSTANDING PRODUCTION,Samuel Goldwyn Productions,Dead End,False
1937,1938,10,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Good Earth,False
1937,1938,10,OUTSTANDING PRODUCTION,20th Century-Fox,In Old Chicago,False
1937,1938,10,OUTSTANDING PRODUCTION,Warner Bros.,The Life of Emile Zola,True
1937,1938,10,OUTSTANDING PRODUCTION,Columbia,Lost Horizon,False
1937,1938,10,OUTSTANDING PRODUCTION,Universal,One Hundred Men and a Girl,False
1937,1938,10,OUTSTANDING PRODUCTION,RKO Radio,Stage Door,False
1937,1938,10,OUTSTANDING PRODUCTION,Selznick International Pictures,A Star Is Born,False
1937,1938,10,SHORT SUBJECT (Cartoon),Paramount,Educated Fish,False
1937,1938,10,SHORT SUBJECT (Cartoon),"Charles Mintz, Producer",The Little Match Girl,False
1937,1938,10,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",The Old Mill,True
1937,1938,10,SHORT SUBJECT (Color),Warner Bros.,The Man without a Country,False
1937,1938,10,SHORT SUBJECT (Color),"Pete Smith, Producer",Penny Wisdom,True
1937,1938,10,SHORT SUBJECT (Color),Paramount,Popular Science J-7-1,False
1937,1938,10,SHORT SUBJECT (One-reel),Metro-Goldwyn-Mayer,A Night at the Movies,False
1937,1938,10,SHORT SUBJECT (One-reel),Skibo Productions,The Private Life of the Gannets,True
1937,1938,10,SHORT SUBJECT (One-reel),"Pete Smith, Producer",Romance of Radium,False
1937,1938,10,SHORT SUBJECT (Two-reel),RKO Radio,Deep South,False
1937,1938,10,SHORT SUBJECT (Two-reel),RKO Radio,Should Wives Work?,False
1937,1938,10,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,Torture Money,True
1937,1938,10,SOUND RECORDING,"Grand National Studio Sound Department, A. E. Kaye, Sound Director",The Girl Said No,False
1937,1938,10,SOUND RECORDING,"RKO Radio Studio Sound Department, John Aalberg, Sound Director",Hitting a New High,False
1937,1938,10,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",The Hurricane,True
1937,1938,10,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",In Old Chicago,False
1937,1938,10,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",The Life of Emile Zola,False
1937,1938,10,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",Lost Horizon,False
1937,1938,10,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",Maytime,False
1937,1938,10,SOUND RECORDING,"Universal Studio Sound Department, Homer G. Tasker, Sound Director",One Hundred Men and a Girl,False
1937,1938,10,SOUND RECORDING,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",Topper,False
1937,1938,10,SOUND RECORDING,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director",Wells Fargo,False
1937,1938,10,WRITING (Original Story),Robert Lord,Black Legion,False
1937,1938,10,WRITING (Original Story),Niven Busch,In Old Chicago,False
1937,1938,10,WRITING (Original Story),"Heinz Herald, Geza Herczeg",The Life of Emile Zola,False
1937,1938,10,WRITING (Original Story),Hans Kraly,One Hundred Men and a Girl,False
1937,1938,10,WRITING (Original Story),"William A. Wellman, Robert Carson",A Star Is Born,True
1937,1938,10,WRITING (Screenplay),Vina Delmar,The Awful Truth,False
1937,1938,10,WRITING (Screenplay),"John Lee Mahin, Marc Connelly, Dale Van Every",Captains Courageous,False
1937,1938,10,WRITING (Screenplay),"Norman Reilly Raine, Heinz Herald, Geza Herczeg",The Life of Emile Zola,True
1937,1938,10,WRITING (Screenplay),"Morris Ryskind, Anthony Veiller",Stage Door,False
1937,1938,10,WRITING (Screenplay),"Dorothy Parker, Alan Campbell, Robert Carson",A Star Is Born,False
1937,1938,10,SPECIAL AWARD, Mack Sennett,,True
1937,1938,10,SPECIAL AWARD, Edgar Bergen for his outstanding comedy creation,,True
1937,1938,10,SPECIAL AWARD, The Museum of Modern Art Film Library for its significant work in collecting films dating from 1895 to the present and for the first time making available to the public the means of studying the historical and aesthetic development of the motion picture as one of the major arts.,,True
1937,1938,10,SPECIAL AWARD, W. Howard Greene for the color photography of A Star Is Born.  (This Award was recommended by a committee of leading cinematographers after viewing all the color pictures made during the year.),,True
1937,1938,10,IRVING G. THALBERG MEMORIAL AWARD,Darryl F. Zanuck,,True
1938,1939,11,ACTOR,Charles Boyer,Algiers,False
1938,1939,11,ACTOR,James Cagney,Angels with Dirty Faces,False
1938,1939,11,ACTOR,Robert Donat,The Citadel,False
1938,1939,11,ACTOR,Leslie Howard,Pygmalion,False
1938,1939,11,ACTOR,Spencer Tracy,Boys Town,True
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Kentucky,True
1938,1939,11,ACTOR IN A SUPPORTING ROLE,John Garfield,Four Daughters,False
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Gene Lockhart,Algiers,False
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Robert Morley,Marie Antoinette,False
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,If I Were King,False
1938,1939,11,ACTRESS,Fay Bainter,White Banners,False
1938,1939,11,ACTRESS,Bette Davis,Jezebel,True
1938,1939,11,ACTRESS,Wendy Hiller,Pygmalion,False
1938,1939,11,ACTRESS,Norma Shearer,Marie Antoinette,False
1938,1939,11,ACTRESS,Margaret Sullavan,Three Comrades,False
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,Jezebel,True
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,Of Human Hearts,False
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Billie Burke,Merrily We Live,False
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Spring Byington,You Can't Take It with You,False
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Miliza Korjus,The Great Waltz,False
1938,1939,11,ART DIRECTION,Carl J. Weyl,The Adventures of Robin Hood,True
1938,1939,11,ART DIRECTION,Lyle Wheeler,The Adventures of Tom Sawyer,False
1938,1939,11,ART DIRECTION,"Bernard Herzbrun, Boris Leven",Alexander's Ragtime Band,False
1938,1939,11,ART DIRECTION,Alexander Toluboff,Algiers,False
1938,1939,11,ART DIRECTION,Van Nest Polglase,Carefree,False
1938,1939,11,ART DIRECTION,Richard Day,The Goldwyn Follies,False
1938,1939,11,ART DIRECTION,"Stephen Goosson, Lionel Banks",Holiday,False
1938,1939,11,ART DIRECTION,"Hans Dreier, John Goodman",If I Were King,False
1938,1939,11,ART DIRECTION,Jack Otterson,Mad about Music,False
1938,1939,11,ART DIRECTION,Cedric Gibbons,Marie Antoinette,False
1938,1939,11,ART DIRECTION,Charles D. Hall,Merrily We Live,False
1938,1939,11,CINEMATOGRAPHY,James Wong Howe,Algiers,False
1938,1939,11,CINEMATOGRAPHY,"Ernest Miller, Harry Wild",Army Girl,False
1938,1939,11,CINEMATOGRAPHY,Victor Milner,The Buccaneer,False
1938,1939,11,CINEMATOGRAPHY,Joseph Ruttenberg,The Great Waltz,True
1938,1939,11,CINEMATOGRAPHY,Ernest Haller,Jezebel,False
1938,1939,11,CINEMATOGRAPHY,Joseph Valentine,Mad about Music,False
1938,1939,11,CINEMATOGRAPHY,Norbert Brodine,Merrily We Live,False
1938,1939,11,CINEMATOGRAPHY,Peverell Marley,Suez,False
1938,1939,11,CINEMATOGRAPHY,Robert de Grasse,Vivacious Lady,False
1938,1939,11,CINEMATOGRAPHY,Joseph Walker,You Can't Take It with You,False
1938,1939,11,CINEMATOGRAPHY,Leon Shamroy,The Young in Heart,False
1938,1939,11,DIRECTING,Michael Curtiz,Angels with Dirty Faces,False
1938,1939,11,DIRECTING,Norman Taurog,Boys Town,False
1938,1939,11,DIRECTING,King Vidor,The Citadel,False
1938,1939,11,DIRECTING,Michael Curtiz,Four Daughters,False
1938,1939,11,DIRECTING,Frank Capra,You Can't Take It with You,True
1938,1939,11,FILM EDITING,Ralph Dawson,The Adventures of Robin Hood,True
1938,1939,11,FILM EDITING,Barbara McLean,Alexander's Ragtime Band,False
1938,1939,11,FILM EDITING,Tom Held,The Great Waltz,False
1938,1939,11,FILM EDITING,Tom Held,Test Pilot,False
1938,1939,11,FILM EDITING,Gene Havlick,You Can't Take It with You,False
1938,1939,11,MUSIC (Original Score),Erich Wolfgang Korngold,The Adventures of Robin Hood,True
1938,1939,11,MUSIC (Original Score),Victor Young,Army Girl,False
1938,1939,11,MUSIC (Original Score),Marvin Hatley,Block-Heads,False
1938,1939,11,MUSIC (Original Score),Werner Janssen,Blockade,False
1938,1939,11,MUSIC (Original Score),Victor Young,Breaking the Ice,False
1938,1939,11,MUSIC (Original Score),Alfred Newman,The Cowboy and the Lady,False
1938,1939,11,MUSIC (Original Score),Richard Hageman,If I Were King,False
1938,1939,11,MUSIC (Original Score),Herbert Stothart,Marie Antoinette,False
1938,1939,11,MUSIC (Original Score),Russell Bennett,Pacific Liner,False
1938,1939,11,MUSIC (Original Score),Louis Silvers,Suez,False
1938,1939,11,MUSIC (Original Score),Franz Waxman,The Young in Heart,False
1938,1939,11,MUSIC (Scoring),Alfred Newman,Alexander's Ragtime Band,True
1938,1939,11,MUSIC (Scoring),Victor Baravalle,Carefree,False
1938,1939,11,MUSIC (Scoring),"Morris Stoloff, Gregory Stone",Girls' School,False
1938,1939,11,MUSIC (Scoring),Alfred Newman,The Goldwyn Follies,False
1938,1939,11,MUSIC (Scoring),Max Steiner,Jezebel,False
1938,1939,11,MUSIC (Scoring),"Charles Previn, Frank Skinner",Mad about Music,False
1938,1939,11,MUSIC (Scoring),Cy Feuer,Storm over Bengal,False
1938,1939,11,MUSIC (Scoring),Herbert Stothart,Sweethearts,False
1938,1939,11,MUSIC (Scoring),Marvin Hatley,There Goes My Heart,False
1938,1939,11,MUSIC (Scoring),Boris Morros,Tropic Holiday,False
1938,1939,11,MUSIC (Scoring),Franz Waxman,The Young in Heart,False
1938,1939,11,MUSIC (Song),Music by Edward Ward; Lyrics by Chet Forrest and Bob Wright,Mannequin,False
1938,1939,11,MUSIC (Song),Music and Lyrics by Irving Berlin,Carefree,False
1938,1939,11,MUSIC (Song),Music by Lionel Newman; Lyrics by Arthur Quenzer,The Cowboy and the Lady,False
1938,1939,11,MUSIC (Song),Music and Lyrics by Johnny Marvin,Under Western Stars,False
1938,1939,11,MUSIC (Song),Music by Harry Warren; Lyrics by Johnny Mercer,Going Places,False
1938,1939,11,MUSIC (Song),Music by Phil Charig; Lyrics by Arthur Quenzer,Merrily We Live,False
1938,1939,11,MUSIC (Song),Music by Ben Oakland; Lyrics by Oscar Hammerstein II,The Lady Objects,False
1938,1939,11,MUSIC (Song),Music by Jimmy McHugh; Lyrics by Harold Adamson,That Certain Age,False
1938,1939,11,MUSIC (Song),Music and Lyrics by Irving Berlin,Alexander's Ragtime Band,False
1938,1939,11,MUSIC (Song),Music by Ralph Rainger; Lyrics by Leo Robin,The Big Broadcast of 1938,True
1938,1939,11,OUTSTANDING PRODUCTION,Warner Bros.-First National,The Adventures of Robin Hood,False
1938,1939,11,OUTSTANDING PRODUCTION,20th Century-Fox,Alexander's Ragtime Band,False
1938,1939,11,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Boys Town,False
1938,1939,11,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Citadel,False
1938,1939,11,OUTSTANDING PRODUCTION,Warner Bros.-First National,Four Daughters,False
1938,1939,11,OUTSTANDING PRODUCTION,Realization D'Art Cinematographique,Grand Illusion,False
1938,1939,11,OUTSTANDING PRODUCTION,Warner Bros.,Jezebel,False
1938,1939,11,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Pygmalion,False
1938,1939,11,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Test Pilot,False
1938,1939,11,OUTSTANDING PRODUCTION,Columbia,You Can't Take It with You,True
1938,1939,11,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Brave Little Tailor,False
1938,1939,11,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Ferdinand the Bull,True
1938,1939,11,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Good Scouts,False
1938,1939,11,SHORT SUBJECT (Cartoon),Paramount,Hunky and Spunky,False
1938,1939,11,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Mother Goose Goes Hollywood,False
1938,1939,11,SHORT SUBJECT (One-reel),Metro-Goldwyn-Mayer,The Great Heart,False
1938,1939,11,SHORT SUBJECT (One-reel),Metro-Goldwyn-Mayer,That Mothers Might Live,True
1938,1939,11,SHORT SUBJECT (One-reel),20th Century-Fox,Timber Toppers,False
1938,1939,11,SHORT SUBJECT (Two-reel),Warner Bros.,Declaration of Independence,True
1938,1939,11,SHORT SUBJECT (Two-reel),Warner Bros.,Swingtime in the Movies,False
1938,1939,11,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,They're Always Caught,False
1938,1939,11,SOUND RECORDING,"Republic Studio Sound Department, Charles L. Lootens, Sound Director",Army Girl,False
1938,1939,11,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",The Cowboy and the Lady,True
1938,1939,11,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",Four Daughters,False
1938,1939,11,SOUND RECORDING,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director",If I Were King,False
1938,1939,11,SOUND RECORDING,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",Merrily We Live,False
1938,1939,11,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Edmund H. Hansen, Sound Director",Suez,False
1938,1939,11,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",Sweethearts,False
1938,1939,11,SOUND RECORDING,"Universal Studio Sound Department, Bernard B. Brown, Sound Director",That Certain Age,False
1938,1939,11,SOUND RECORDING,"RKO Radio Studio Sound Department, John Aalberg, Sound Director",Vivacious Lady,False
1938,1939,11,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",You Can't Take It with You,False
1938,1939,11,WRITING (Original Story),Irving Berlin,Alexander's Ragtime Band,False
1938,1939,11,WRITING (Original Story),Rowland Brown,Angels with Dirty Faces,False
1938,1939,11,WRITING (Original Story),John Howard Lawson,Blockade,False
1938,1939,11,WRITING (Original Story),"Dore Schary, Eleanore Griffin",Boys Town,True
1938,1939,11,WRITING (Original Story),"Marcella Burke, Frederick Kohner",Mad about Music,False
1938,1939,11,WRITING (Original Story),Frank Wead,Test Pilot,False
1938,1939,11,WRITING (Screenplay),"John Meehan, Dore Schary",Boys Town,False
1938,1939,11,WRITING (Screenplay),"Ian Dalrymple, Frank Wead, Elizabeth Hill",The Citadel,False
1938,1939,11,WRITING (Screenplay),"Julius J. Epstein, Lenore Coffee",Four Daughters,False
1938,1939,11,WRITING (Screenplay),"Screenplay and Dialogue by George Bernard Shaw; Adaptation by W. P. Lipscomb, Cecil Lewis, Ian Dalrymple",Pygmalion,True
1938,1939,11,WRITING (Screenplay),Robert Riskin,You Can't Take It with You,False
1938,1939,11,SPECIAL AWARD, Deanna Durbin and Mickey Rooney for their significant contribution in bringing to the screen the spirit and personification of youth,,True
1938,1939,11,SPECIAL AWARD, Harry M. Warner in recognition of patriotic service in the production of historical short subjects presenting significant episodes in the early struggle of the American people for liberty.,,True
1938,1939,11,SPECIAL AWARD, Walt Disney for Snow White and the Seven Dwarfs,,True
1938,1939,11,SPECIAL AWARD, Oliver Marsh and Allen Davey for the color cinematography of the Metro-Goldwyn-Mayer production,,True
1938,1939,11,SPECIAL AWARD,For outstanding achievement in creating Special Photographic and Sound Effects in the Paramount production,,True
1938,1939,11,SPECIAL AWARD, J. Arthur Ball for his outstanding contributions to the advancement of color in Motion Picture Photography.,,True
1938,1939,11,IRVING G. THALBERG MEMORIAL AWARD,Samuel Goldwyn,,False
1938,1939,11,IRVING G. THALBERG MEMORIAL AWARD,Joe Pasternak,,False
1938,1939,11,IRVING G. THALBERG MEMORIAL AWARD,David O. Selznick,,False
1938,1939,11,IRVING G. THALBERG MEMORIAL AWARD,Hunt Stromberg,,False
1938,1939,11,IRVING G. THALBERG MEMORIAL AWARD,Hal B. Wallis,,True
1938,1939,11,IRVING G. THALBERG MEMORIAL AWARD,Walter Wanger,,False
1938,1939,11,IRVING G. THALBERG MEMORIAL AWARD,Darryl F. Zanuck,,False
1939,1940,12,ACTOR,Robert Donat,"Goodbye, Mr. Chips",True
1939,1940,12,ACTOR,Clark Gable,Gone with the Wind,False
1939,1940,12,ACTOR,Laurence Olivier,Wuthering Heights,False
1939,1940,12,ACTOR,Mickey Rooney,Babes in Arms,False
1939,1940,12,ACTOR,James Stewart,Mr. Smith Goes to Washington,False
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Brian Aherne,Juarez,False
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Harry Carey,Mr. Smith Goes to Washington,False
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Brian Donlevy,Beau Geste,False
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,Stagecoach,True
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Claude Rains,Mr. Smith Goes to Washington,False
1939,1940,12,ACTRESS,Bette Davis,Dark Victory,False
1939,1940,12,ACTRESS,Irene Dunne,Love Affair,False
1939,1940,12,ACTRESS,Greta Garbo,Ninotchka,False
1939,1940,12,ACTRESS,Greer Garson,"Goodbye, Mr. Chips",False
1939,1940,12,ACTRESS,Vivien Leigh,Gone with the Wind,True
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Olivia de Havilland,Gone with the Wind,False
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Geraldine Fitzgerald,Wuthering Heights,False
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Hattie McDaniel,Gone with the Wind,True
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Edna May Oliver,Drums along the Mohawk,False
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Love Affair,False
1939,1940,12,ART DIRECTION,"Hans Dreier, Robert Odell",Beau Geste,False
1939,1940,12,ART DIRECTION,Charles D. Hall,Captain Fury,False
1939,1940,12,ART DIRECTION,"Jack Otterson, Martin Obzina",First Love,False
1939,1940,12,ART DIRECTION,Lyle Wheeler,Gone with the Wind,True
1939,1940,12,ART DIRECTION,"Van Nest Polglase, Al Herman",Love Affair,False
1939,1940,12,ART DIRECTION,John Victor Mackay,Man of Conquest,False
1939,1940,12,ART DIRECTION,Lionel Banks,Mr. Smith Goes to Washington,False
1939,1940,12,ART DIRECTION,Anton Grot,The Private Lives of Elizabeth and Essex,False
1939,1940,12,ART DIRECTION,"William Darling, George Dudley",The Rains Came,False
1939,1940,12,ART DIRECTION,Alexander Toluboff,Stagecoach,False
1939,1940,12,ART DIRECTION,"Cedric Gibbons, William A. Horning",The Wizard of Oz,False
1939,1940,12,ART DIRECTION,James Basevi,Wuthering Heights,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Joseph Valentine,First Love,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Victor Milner,The Great Victor Herbert,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Joseph H. August,Gunga Din,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Gregg Toland,Intermezzo,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Tony Gaudio,Juarez,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),George Folsey,Lady of the Tropics,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Norbert Brodine,Of Mice and Men,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Joseph Walker,Only Angels Have Wings,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Arthur Miller,The Rains Came,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Bert Glennon,Stagecoach,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Gregg Toland,Wuthering Heights,True
1939,1940,12,CINEMATOGRAPHY (Color),"Ray Rennahan, Bert Glennon",Drums along the Mohawk,False
1939,1940,12,CINEMATOGRAPHY (Color),"Georges Perinal, Osmond Borradaile",Four Feathers,False
1939,1940,12,CINEMATOGRAPHY (Color),"Ernest Haller, Ray Rennahan",Gone with the Wind,True
1939,1940,12,CINEMATOGRAPHY (Color),"William V. Skall, Bernard Knowles",The Mikado,False
